Trigger.started,Trigger.stopped,key_resp_4.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,Session,Subject,date,expName,psychopyVersion,OS,frameRate,complex_block.started,complex_block.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,complex_block_loop.thisRepN,complex_block_loop.thisTrialN,complex_block_loop.thisN,complex_block_loop.thisIndex,complex_block_loop.ran,trial,finger,markerPos,correctResp,new_block_loop.thisRepN,new_block_loop.thisTrialN,new_block_loop.thisN,new_block_loop.thisIndex,new_block_loop.ran,endBuffer.started,endBuffer.stopped
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,70.264,70.686,3,1,0.414,,12,3,123,3,1,4,R,,3,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,70.686,71.09,1,1,0.389,,12,4,124,4,1,5,I,,1,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,71.09,71.422,1,1,0.322,,12,5,125,5,1,6,I,,1,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,71.423,72.083,3,1,0.647,,12,6,126,6,1,7,R,,3,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,72.084,72.488,2,1,0.392,,12,7,127,7,1,8,M,,2,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,72.488,72.873,4,1,0.375,,12,8,128,8,1,9,L,,4,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,72.873,73.393,1,1,0.508,,12,9,129,9,1,10,I,,1,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,73.393,73.786,1,0,0.381,,13,0,130,0,1,1,M,,2,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,73.786,74.149,2,0,0.352,,13,1,131,1,1,2,R,,3,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,74.149,74.817,2,1,0.655,,13,2,132,2,1,3,M,,2,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,74.818,75.243,3,1,0.421,,13,3,133,3,1,4,R,,3,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,75.243,75.718,1,1,0.471,,13,4,134,4,1,5,I,,1,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,75.719,76.191,1,1,0.471,,13,5,135,5,1,6,I,,1,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,76.191,76.747,3,1,0.55,,13,6,136,6,1,7,R,,3,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,76.747,77.111,2,1,0.358,,13,7,137,7,1,8,M,,2,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,77.112,77.542,4,1,0.417,,13,8,138,8,1,9,L,,4,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,77.542,78.028,1,1,0.472,,13,9,139,9,1,10,I,,1,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,78.028,78.625,2,1,0.592,,14,0,140,0,1,1,M,,2,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,78.626,78.981,3,1,0.354,,14,1,141,1,1,2,R,,3,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,78.981,79.405,2,1,0.416,,14,2,142,2,1,3,M,,2,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,79.406,79.827,3,1,0.415,,14,3,143,3,1,4,R,,3,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,79.828,80.222,1,1,0.386,,14,4,144,4,1,5,I,,1,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,80.223,80.589,1,1,0.36,,14,5,145,5,1,6,I,,1,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,80.59,81.185,3,1,0.593,,14,6,146,6,1,7,R,,3,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,81.186,81.597,2,1,0.397,,14,7,147,7,1,8,M,,2,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,81.597,82.005,4,1,0.394,,14,8,148,8,1,9,L,,4,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,82.006,82.473,1,1,0.454,,14,9,149,9,1,10,I,,1,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,82.473,83.076,2,1,0.589,,15,0,150,0,1,1,M,,2,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,83.076,83.438,3,1,0.355,,15,1,151,1,1,2,R,,3,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,83.439,83.841,2,1,0.392,,15,2,152,2,1,3,M,,2,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,83.842,84.489,3,1,0.638,,15,3,153,3,1,4,R,,3,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,84.49,84.888,1,1,0.386,,15,4,154,4,1,5,I,,1,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,84.889,85.208,1,1,0.311,,15,5,155,5,1,6,I,,1,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,85.208,85.772,3,1,0.563,,15,6,156,6,1,7,R,,3,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,85.773,86.198,2,1,0.421,,15,7,157,7,1,8,M,,2,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,86.198,86.763,4,1,0.556,,15,8,158,8,1,9,L,,4,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,86.764,87.289,1,1,0.516,,15,9,159,9,1,10,I,,1,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,87.289,88.002,2,1,0.706,,16,0,160,0,1,1,M,,2,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,88.003,88.308,3,1,0.299,,16,1,161,1,1,2,R,,3,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,88.308,88.698,2,1,0.388,,16,2,162,2,1,3,M,,2,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,88.699,89.127,3,1,0.422,,16,3,163,3,1,4,R,,3,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,89.128,89.561,1,1,0.423,,16,4,164,4,1,5,I,,1,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,89.561,90.012,1,1,0.437,,16,5,165,5,1,6,I,,1,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,90.013,90.592,3,1,0.572,,16,6,166,6,1,7,R,,3,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,90.593,90.903,2,1,0.3,,16,7,167,7,1,8,M,,2,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,90.904,91.347,4,1,0.438,,16,8,168,8,1,9,L,,4,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,91.348,91.843,1,1,0.483,,16,9,169,9,1,10,I,,1,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,91.844,92.351,2,1,0.504,,17,0,170,0,1,1,M,,2,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,92.352,92.673,3,1,0.307,,17,1,171,1,1,2,R,,3,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,92.673,93.105,2,1,0.428,,17,2,172,2,1,3,M,,2,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,93.105,93.532,4,0,0.415,,17,3,173,3,1,4,R,,3,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,93.532,93.877,3,0,0.344,,17,4,174,4,1,5,I,,1,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,93.877,94.469,1,1,0.581,,17,5,175,5,1,6,I,,1,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,94.469,95.069,3,1,0.588,,17,6,176,6,1,7,R,,3,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,95.07,95.511,2,1,0.434,,17,7,177,7,1,8,M,,2,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,95.512,96.127,4,1,0.608,,17,8,178,8,1,9,L,,4,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,96.127,96.644,1,1,0.509,,17,9,179,9,1,10,I,,1,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,96.645,97.16,2,1,0.511,,18,0,180,0,1,1,M,,2,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,97.161,97.578,3,1,0.411,,18,1,181,1,1,2,R,,3,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,97.578,98.124,2,1,0.533,,18,2,182,2,1,3,M,,2,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,98.124,98.577,3,1,0.449,,18,3,183,3,1,4,R,,3,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,98.578,99.044,1,1,0.453,,18,4,184,4,1,5,I,,1,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,99.045,99.577,1,1,0.523,,18,5,185,5,1,6,I,,1,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,99.577,100.169,3,1,0.582,,18,6,186,6,1,7,R,,3,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,100.17,100.586,2,1,0.406,,18,7,187,7,1,8,M,,2,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,100.586,101.152,4,1,0.562,,18,8,188,8,1,9,L,,4,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,101.153,101.653,1,1,0.497,,18,9,189,9,1,10,I,,1,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,101.653,102.186,2,1,0.524,,19,0,190,0,1,1,M,,2,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,102.186,102.603,3,1,0.415,,19,1,191,1,1,2,R,,3,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,102.603,103.042,2,1,0.438,,19,2,192,2,1,3,M,,2,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,103.043,103.651,3,1,0.601,,19,3,193,3,1,4,R,,3,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,103.652,104.157,1,1,0.496,,19,4,194,4,1,5,I,,1,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,104.157,104.585,1,1,0.416,,19,5,195,5,1,6,I,,1,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,104.586,105.172,3,1,0.583,,19,6,196,6,1,7,R,,3,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,105.172,105.604,2,1,0.421,,19,7,197,7,1,8,M,,2,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,105.605,106.148,4,1,0.541,,19,8,198,8,1,9,L,,4,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,106.148,106.614,1,1,0.454,,19,9,199,9,1,10,I,,1,,,,,,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,106.626,107.122,2,1,0.489,,,,,,,8,M,,2,0,0,0,7,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,107.123,107.548,3,1,0.422,,,,,,,7,R,,3,0,1,1,6,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,107.548,108.135,3,1,0.584,,,,,,,2,R,,3,0,2,2,1,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,108.135,108.708,1,1,0.561,,,,,,,5,I,,1,0,3,3,4,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,108.709,109.278,1,1,0.556,,,,,,,6,I,,1,0,4,4,5,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,109.279,109.76,2,1,0.474,,,,,,,1,M,,2,0,5,5,0,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,109.76,110.383,1,0,0.612,,,,,,,3,M,,2,0,6,6,2,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,110.384,111.153,3,1,0.765,,,,,,,4,R,,3,0,7,7,3,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,111.154,111.838,1,1,0.669,,,,,,,10,I,,1,0,8,8,9,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,111.84,112.585,4,1,0.737,,,,,,,9,L,,4,0,9,9,8,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,112.586,113.148,1,1,0.56,,,,,,,6,I,,1,1,0,10,5,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,113.148,113.657,1,1,0.499,,,,,,,10,I,,1,1,1,11,9,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,113.658,114.278,3,1,0.607,,,,,,,2,R,,3,1,2,12,1,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,114.278,114.812,3,0,0.528,,,,,,,9,L,,4,1,3,13,8,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,114.812,115.481,2,1,0.666,,,,,,,3,M,,2,1,4,14,2,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,115.482,116.018,1,1,0.534,,,,,,,5,I,,1,1,5,15,4,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,116.018,116.603,3,1,0.58,,,,,,,7,R,,3,1,6,16,6,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,116.604,117.046,2,1,0.425,,,,,,,1,M,,2,1,7,17,0,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,117.046,117.567,3,1,0.514,,,,,,,4,R,,3,1,8,18,3,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,117.567,118.01,2,1,0.439,,,,,,,8,M,,2,1,9,19,7,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,118.01,118.524,1,1,0.504,,,,,,,6,I,,1,2,0,20,5,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,118.525,118.965,1,1,0.427,,,,,,,5,I,,1,2,1,21,4,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,118.966,119.606,2,1,0.638,,,,,,,1,M,,2,2,2,22,0,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,119.606,120.127,2,1,0.518,,,,,,,3,M,,2,2,3,23,2,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,120.127,120.673,1,1,0.542,,,,,,,10,I,,1,2,4,24,9,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,120.673,121.244,3,1,0.568,,,,,,,2,R,,3,2,5,25,1,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,121.244,121.862,4,1,0.608,,,,,,,9,L,,4,2,6,26,8,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,121.863,122.502,3,1,0.626,,,,,,,4,R,,3,2,7,27,3,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,122.503,122.969,2,1,0.453,,,,,,,8,M,,2,2,8,28,7,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,122.969,123.432,3,1,0.454,,,,,,,7,R,,3,2,9,29,6,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,123.432,123.927,3,1,0.481,,,,,,,2,R,,3,3,0,30,1,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,123.927,124.393,3,1,0.464,,,,,,,4,R,,3,3,1,31,3,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,124.394,124.922,1,1,0.517,,,,,,,5,I,,1,3,2,32,4,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,124.923,125.427,2,1,0.503,,,,,,,8,M,,2,3,3,33,7,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,125.428,125.957,1,1,0.52,,,,,,,6,I,,1,3,4,34,5,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,125.957,126.398,2,1,0.43,,,,,,,1,M,,2,3,5,35,0,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,126.399,127.041,4,1,0.632,,,,,,,9,L,,4,3,6,36,8,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,127.042,127.676,3,1,0.631,,,,,,,7,R,,3,3,7,37,6,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,127.677,128.173,2,1,0.491,,,,,,,3,M,,2,3,8,38,2,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,128.173,128.703,1,1,0.528,,,,,,,10,I,,1,3,9,39,9,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,128.704,129.33,4,1,0.617,,,,,,,9,L,,4,4,0,40,8,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,129.331,129.897,2,1,0.557,,,,,,,8,M,,2,4,1,41,7,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,129.897,130.443,1,1,0.535,,,,,,,6,I,,1,4,2,42,5,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,130.444,130.913,2,1,0.46,,,,,,,3,M,,2,4,3,43,2,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,130.913,131.394,3,1,0.481,,,,,,,7,R,,3,4,4,44,6,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,131.395,131.892,3,1,0.492,,,,,,,4,R,,3,4,5,45,3,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,131.893,132.417,3,1,0.511,,,,,,,2,R,,3,4,6,46,1,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,132.417,132.901,1,1,0.475,,,,,,,5,I,,1,4,7,47,4,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,132.902,133.379,2,1,0.476,,,,,,,1,M,,2,4,8,48,0,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,133.38,133.948,1,1,0.556,,,,,,,10,I,,1,4,9,49,9,1,,
,,,,,,,,1,hc,2023-09-27_15h43.37.771,Motor_Task,2023.2.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,133.953,137.948